Quest ID	Quest Name	Quest Target	Fail Condition
01452	سوء حظ في الغابة	يجب صيد أودوغارون أسمر	انتهاء الوقتفقدان الوعي 3 مرات
01461	في خضم اللحظة	صيد ديابلوس سوداء	انتهاء الوقتفقدان الوعي 3 مرات
01462	الأسود الحاد	صيد ديابلوس سوداء	انتهاء الوقتفقدان الوعي 3 مرات
01471	المهاجم الغامض	يجب صيد أودوغارون أسمر	انتهاء الوقتفقدان الوعي 3 مرات
01481	النصل الصدئ	صيد غلافنيوس الحمضي	انتهاء الوقتفقدان الوعي 3 مرات
01482	غرفة ممتازة: حديد فاتح	أسر غلافنيوس الحمضي	انتهاء الوقتفقدان الوعي 3 مراتذبح غلافنيوس الحمضي
01483	غرفة ممتازة: حديد غامق	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
01491	أحزان راذالوس الأزرق	صيد راذالوس لازوردي	انتهاء الوقتفقدان الوعي 3 مرات
01492	فخ الفك الرعدي	أسر أنجاناث رعدي	انتهاء الوقتفقدان الوعي 3 مراتذبح أنجاناث رعدي
01501	تنين الجليد المجنح	ذبح فيلكانا	انتهاء الوقتفقدان الوعي 3 مرات
01502	المجيء الثاني	صيد بازيلغيس متأجج	انتهاء الوقتفقدان الوعي 3 مرات
01503	تحت قناع الموت	ذبح فال هازاك الستار الأسود	انتهاء الوقتفقدان الوعي 3 مرات
01504	ضوء من الهاوية	ذبح ناميال	انتهاء الوقتفقدان الوعي 3 مرات
01521	صليل السيوف في الصقيع	ذبح فيلكانا	انتهاء الوقتفقدان الوعي 3 مرات
01551	نذير السماوات الصافية	ذبح كوشالا داورا	انتهاء الوقتفقدان الوعي 3 مرات
01552	ها قد أتى صانع الموت	ذبح فال هازاك الستار الأسود	انتهاء الوقتفقدان الوعي 3 مرات
01561	جمهور ملكي فوق الرمال	ذبح تيوسترا	انتهاء الوقتفقدان الوعي 3 مرات
01562	مأدبة الطاغية	صيد ديفيلجو الهمجي	انتهاء الوقتفقدان الوعي 3 مرات
01571	هزيم الرعد	يجب ذبح كيرين	انتهاء الوقتفقدان الوعي 3 مرات
01572	ذكريات سيد البحار	ذبح ناميال	انتهاء الوقتفقدان الوعي 3 مرات
01581	إنه العالم الآخر بالنسبة إليّ	ذبح فال هازاك الستار الأسود	انتهاء الوقتفقدان الوعي 3 مرات
01591	أجنحة الرياح	ذبح كوشالا داورا	انتهاء الوقتفقدان الوعي 3 مرات
01592	علامة الشمس	ذبح تيوسترا	انتهاء الوقتفقدان الوعي 3 مرات
01593	مستشيط غضبًا	صيد بازيلغيس متأجج	انتهاء الوقتفقدان الوعي 3 مرات
01594	غرفة ممتازة: فضة	أسر بازيلغيس متأجج	انتهاء الوقتفقدان الوعي 3 مراتذبح بازيلغيس متأجج
01601	للمرشدين، أنشودة	إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
01602	أنشودة الإرشاد	إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
01603	النوم داخل النيران	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
01604	ضربة عاتية	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
01605	معك حتى النهاية	ذبح نيرغي المخرّب	انتهاء الوقتفقدان الوعي 3 مرات
01606	عودة المجنون	صيد إيان غاروغا	انتهاء الوقتفقدان الوعي 3 مرات
01631	نسيطر على هذه المدينة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
01632	حلبة مميزة: ر م زينغر	صيد زينغر	انتهاء الوقتفقدان الوعي 3 مرات
01633	حلبة مميزة: ر م إيان غاروغا	صيد إيان غاروغا	انتهاء الوقتفقدان الوعي 3 مرات
01634	حلبة مميزة: ر م تغريكس غاشم	صيد تغريكس غاشم	انتهاء الوقتفقدان الوعي 3 مرات
01635	حلبة مميزة: ر م راثيان ذهبية	صيد راثيان ذهبية	انتهاء الوقتفقدان الوعي 3 مرات
01636	حلبة مميزة: ر م راذالوس فضي	صيد راذالوس فضي	انتهاء الوقتفقدان الوعي 3 مرات
01641	لوريلي البعيدة	ذبح شارا إشفالدا	انتهاء الوقتفقدان الوعي 3 مرات
01642	أنشودة القمر والشمس	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
01651	تجلب العاصفة أشياء غير متوقعة	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
01661	ليلة مثيرة في البرج المدبب	ذبح لوناسترا	انتهاء الوقتفقدان الوعي 3 مرات
01671	الاندفاع المقدس	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
01691	داخل قصر اللهب	ذبح لوناسترا	انتهاء الوقتفقدان الوعي 3 مرات
01692	صيّاد العالم الجديد الخبير	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
03001	مهمة حلبة 02	اذبح كولو-يا-كو	انتهاء الوقتفقدان الوعي 9 مرات
03002	مهمة حلبة 03	اذبح راثيان	انتهاء الوقتفقدان الوعي 9 مرات
03031	مهمة حلبة 04	اذبح تسيتسي-يا-كو	انتهاء الوقتفقدان الوعي 9 مرات
03032	مهمة حلبة 05	اذبح باروث	انتهاء الوقتفقدان الوعي 9 مرات
03033	مهمة حلبة 06	اذبح دودوغما	انتهاء الوقتفقدان الوعي 9 مرات
03034	مهمة حلبة 07	اذبح راذالوس لازوردي	انتهاء الوقتفقدان الوعي 9 مرات
03051	مهمة حلبة 08	اذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
03052	مهمة حلبة 09	صد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
03071	حلبة مهمة المتميز 02	ذبح باولومو ظل الليل	انتهاء الوقتفقدان الوعي 9 مرات
03072	حلبة مهمة المتميز 03	ذبح نارغاكوغا	انتهاء الوقتفقدان الوعي 9 مرات
03073	حلبة مهمة المتميز 04	ذبح غلافنيوس الحمضي	انتهاء الوقتفقدان الوعي 9 مرات
03074	حلبة مهمة المتميز 05	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
03091	حلبة مهمة المتميز 06	ذبح زينغر	انتهاء الوقتفقدان الوعي 9 مرات
03092	حلبة مهمة المتميز 07	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
03101	مهمة حلبة 01	اذبح بوكي-بوكي	انتهاء الوقتفقدان الوعي 9 مرات
03171	حلبة مهمة المتميز 01	ذبح بنبارو	انتهاء الوقتفقدان الوعي 9 مرات
05003	أعضاء الفرقة المضطربون	صيد 2 من التسيتسي	انتهى الوقتفقدان الوعي 3 مرات
0	Invalid Message	Invalid Message	Invalid Message
30000	Unavailable	Unavailable	Unavailable
30001	Unavailable	Unavailable	Unavailable
30002	Unavailable	Unavailable	Unavailable
30003	Unavailable	Unavailable	Unavailable
30004	Unavailable	Unavailable	Unavailable
30005	Unavailable	Unavailable	Unavailable
30006	Unavailable	Unavailable	Unavailable
30007	Unavailable	Unavailable	Unavailable
30008	Unavailable	Unavailable	Unavailable
30009	Unavailable	Unavailable	Unavailable
50601	زائر من عالم آخر	يجب إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
50701	المُسيطر الأقوى	صيد ديفيلجو	انتهاء الوقتفقدان الوعي 3 مرات
50702	Invalid Message	Invalid Message	Invalid Message
50751	ميزة اليوم: لهب الصيّاد	صيد ديفيلجو	انتهاء الوقتفقدان الوعي 3 مرات
50801	الشمس المتّقدة	ذبح تيوسترا	انتهاء الوقتفقدان الوعي 3 مرات
50802	حلبة باندورا	يجب إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
50803	لا ندم ولا استسلام	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
50831	Unavailable	Unavailable	Unavailable
50861	الحُكم الجحيمي	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
50891	البروز الأزرق	ذبح لوناسترا	انتهاء الوقتفقدان الوعي 3 مرات
50892	البروز الأزرق	ذبح لوناسترا	انتهاء الوقتفقدان الوعي 3 مرات
50901	مأدبة على الأرض	دحر كولف تاروث	انتهاء الوقتفقدان الوعي 3 مرات
50902	سخط إلدورادو	دحر كولف تاروث	انتهاء الوقتفقدان الوعي 3 مرات
50905	العملاق الأسطوري	يجب إكمال التكليف	انتهاء الوقتفقدان الوعي 9 مرات
50906	عيناه تقضي على كل شيء	يجب ذبح البهيموث	انتهاء الوقتفقدان الوعي 3 مرات
50910	عقد: مشكلة في الغابة العتيقة	يجب إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
50991	زائر من إيروزيا	يجب ذبح البهيموث	انتهاء الوقتفقدان الوعي 3 مرات
50992	Invalid Message	Invalid Message	Invalid Message
51601	أظهر نفسك أيها المدمر	إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
51602	كبرياء سترلينغ	اذبح كيرين	انتهاء الوقتفقدان الوعي 3 مرات
51603	عبر الوادي المفقود	إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
51604	نقطة اللاعودة	إكمال التكليف	انتهاء الوقتفقدان الوعي 3 مرات
51605	التنين الأحمر	ذبح صافيجيفا	انتهاء الوقتفقدان الوعي 3 مرات
51606	...وغضبي للجميع	يجب ذبح براكيديوس الحانق	انتهاء الوقتفقدان الوعي 3 مرات
51607	يظل الغضب	يجب صيد راجانغ الغاضب	انتهاء الوقتفقدان الوعي 3 مرات
51611	Unavailable	Unavailable	Unavailable
51612	Unavailable	Unavailable	Unavailable
51621	حلبة مميزة: ر م زينغر جهنمي	صيد زينغر جهنمي	انتهاء الوقتفقدان الوعي 3 مرات
51622	قلب متألم	يجب ذبح براكيديوس الحانق	انتهاء الوقتفقدان الوعي 3 مرات
51623	كل ما يلمع غاضب	يجب صيد راجانغ الغاضب	انتهاء الوقتفقدان الوعي 3 مرات
51624	Unavailable	Unavailable	Unavailable
51625	Unavailable	Unavailable	Unavailable
61101	في الأعلى عند بزوغ الفجر	ذبح 12 من الكيستودون	انتهاء الوقتفقدان الوعي 3 مرات
61103	حيث تلتقي الشمس بالقمر	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
61104	مشاغبي تمبرلاند	صيد 2 من أنجاناث	انتهاء الوقتفقدان الوعي 3 مرات
61105	حلم كل صيّاد	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
61601	صخب منتصف الليل	ذبح 10 من غاستودون	انتهاء الوقتفقدان الوعي 3 مرات
61603	ألم ملكي	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
61604	الملوك لا يعرفون الخوف	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
61605	موسواين والعشاء	ذبح 5 من الموسواين	انتهاء الوقتفقدان الوعي 9 مرات
61606	جاغراس الأعظم	صيد جاغراس العظيم	انتهاء الوقتفقدان الوعي 3 مرات
61607	الاسم هو لافاسيوث!	صيد لافاسيوث	انتهاء الوقتفقدان الوعي 3 مرات
61801	خاطفو اللؤلؤ	تسليم 6 من مكّاك ينبوع اللؤلؤ	انتهاء الوقتفقدان الوعي 3 مرات
61802	حلم كل صيّاد III	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
61803	حلم كل صيّاد II	أسر بوكي-بوكي المرجاني	انتهاء الوقتفقدان الوعي 3 مراتذبح بوكي-بوكي المرجاني
61805	المهمة المنفوشة	توصيل 8 بطاريق منفوشة	انتهاء الوقتفقدان الوعي 3 مرات
61806	عشرات الخامات	صيد براكيديوس	انتهاء الوقتفقدان الوعي 3 مرات
61807	دخول قارس	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
61808	هوس العضلات	صيد 2 من راجانغ	انتهاء الوقتفقدان الوعي 3 مرات
61809	تهويدات باولومو	صيد باولومو ظل الليل	انتهاء الوقتفقدان الوعي 9 مرات
61811	فلورا فروستبايت	توصيل 10 من الزهور الثلجية	انتهاء الوقتفقدان الوعي 3 مرات
61812	اللحم رائع دائمًا	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
61813	50 ظلًا من الأبيض	صيد باريوث	انتهاء الوقتفقدان الوعي 3 مرات
61814	ذروة أحداث صادمة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
62502	سِتار الموت الهادئ	ذبح فال هازاك	انتهاء الوقتفقدان الوعي 3 مرات
62503	همسة العُرف الأبيض	ذبح كيرين	انتهاء الوقتفقدان الوعي 3 مرات
62504	حرارة الشمس	ذبح تيوسترا	انتهاء الوقتفقدان الوعي 3 مرات
62505	مركز العاصفة	ذبح كوشالا داورا	انتهاء الوقتفقدان الوعي 3 مرات
62506	صيحة نذراء الدمار	ذبح النيرغي	انتهاء الوقتفقدان الوعي 3 مرات
62511	عندما يفوق غبار أزرق إرادة حديدية	ذبح لوناسترا	انتهاء الوقتفقدان الوعي 3 مرات
62515	يجب الاستمتاع باللحظة	يجب صيد ديفيلجو	انتهى الوقتفقدان الوعي 3 مرات
62606	الوهج الأبدي	إرشاد زوراه ماغداروس	انتهاء الوقتفقدان الوعي 3 مراتفشل إرشاد زوراه ماغداروس
62607	كما تنجذب العثة إلى اللهب	ذبح زينوجيفا	انتهاء الوقتفقدان الوعي 3 مرات
62608	نظرة عند الفجر	أرشد زوراه ماغداروس	انتهاء الوقتفقدان الوعي 3 مراتفشل إرشاد زوراه ماغداروس
62609	حارس العالم الآخَر	ذبح زينوجيفا	انتهاء الوقتفقدان الوعي 3 مرات
63001	مهمة تحدي 1: مبتدئ	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63002	مهمة تحدي 2: مبتدئ	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63003	اكتساح فيسبويد!	يجب ذبح 30 فيسبويد	انتهاء الوقتفقدان الوعي 9 مرات
63004	أعماق الظلام، طريق موحل	ذبح باروث	انتهاء الوقتفقدان الوعي 9 مرات
63005	تحدي USJ للمبتدئين!	اذبح كولو-يا-كو	انتهاء الوقتفقدان الوعي 9 مرات
63006	تحدي USJ للخبراء!	ذبح راثيان	انتهاء الوقتفقدان الوعي 9 مرات
63007	تحدي USJ للمبتدئين!	ذبح تسيتسي-يا-كو	انتهاء الوقتفقدان الوعي 9 مرات
63008	تحدي USJ للخبراء!	ذبح راذالوس	انتهاء الوقتفقدان الوعي 9 مرات
63009	أعماق الظلام، طريق موحل	ذبح باروث	انتهاء الوقتفقدان الوعي 9 مرات
63031	مهمة تحدي 1: متوسط	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63032	مهمة تحدي 2: متوسط	ذبح 2 من الأودوغارون	انتهاء الوقتفقدان الوعي 9 مرات
63033	ثوران غاجالاكا!	هزيمة 10 من غاجالاكا	انتهاء الوقتفقدان الوعي 9 مرات
63034	ساتسوي نو هادو المتيقظ I	ذبح نيرغي	انتهاء الوقتفقدان الوعي 9 مرات
63035	ساتسوي نو هادو المتيقظ II	ذبح نيرغي	انتهاء الوقتفقدان الوعي 9 مرات
63036	ساتسوي نو هادو المتيقظ III	ذبح نيرغي	انتهاء الوقتفقدان الوعي 9 مرات
63037	إمبراطورة في إطلالتها الكاملة I	ذبح راثيان الوردية	انتهاء الوقتفقدان الوعي 9 مرات
63038	إمبراطورة في إطلالتها الكاملة II	ذبح راثيان الوردية	انتهاء الوقتفقدان الوعي 9 مرات
63039	إمبراطورة في إطلالتها الكاملة III	ذبح راثيان الوردية	انتهاء الوقتفقدان الوعي 9 مرات
63051	مهمة تحدي 1: خبير	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63052	مهمة تحدي 2: خبير	ذبح النيرغي	انتهاء الوقتفقدان الوعي 9 مرات
63071	مهمة تحدٍ 1: ر م متوسط	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63072	مهمة تحدٍ 2: ر م متوسط	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63073	مهمة تحدٍ 1: ر م خبير	ذبح إيان غاروغا	انتهاء الوقتفقدان الوعي 9 مرات
63074	مهمة تحدٍ 2: ر م خبير	ذبح ديفيلجو الهمجي	انتهاء الوقتفقدان الوعي 9 مرات
63101	حدث ذبح نيرغي 1	اذبح النيرغي	انتهى الوقتفقدان الوعي 9 مرات
63102	حدث ذبح نيرغي 2	اذبح النيرغي	انتهى الوقتفقدان الوعي 9 مرات
63103	حدث ذبح نيرغي 3	اذبح النيرغي	انتهى الوقتفقدان الوعي 9 مرات
63104	حدث ذبح الإعصار والأنياب 1	ذبح كل الوحوش المستهدفة	انتهى الوقتفقدان الوعي 9 مرات
63105	حدث ذبح الإعصار والأنياب 2	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63106	حدث ذبح الإعصار والأنياب 3	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 9 مرات
63107	حدث ذبح نيرغي 4	ذبح نيرغي	انتهى الوقتفقدان الوعي 9 مرات
63108	حدث ذبح ديفيلجو	اذبح ديفيلجو	انتهى الوقتفقدان الوعي 9 مرات
63109	الأفضل بين النخبة	ذبح كل الوحوش المستهدفة	انتهى الوقتفقدان الوعي 9 مرات
63110	ما يتربص في الغابة	ذبح كل الوحوش المستهدفة	انتهى الوقتفقدان الوعي 9 مرات
63130	عندما يتواجه القانون والحرب	ذبح بازيلغيس	انتهاء الوقتفقدان الوعي 9 مرات
63131	الصيّاد والإمبراطورة الزرقاء	ذبح لوناسترا	انتهاء الوقتفقدان الوعي 9 مرات
63142	نهاية التجمد	ذبح فيلكانا	انتهاء الوقتفقدان الوعي 9 مرات
64101	حرب الهياكل الشرسة الطاحنة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
64601	قاتل الأوراغان	صيد 2 من الأوراغان	انتهاء الوقتفقدان الوعي 3 مرات
64801	معركة المنطاد	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
64802	مفسد الحفلات...	صيد بازيلغيس متأجج	انتهاء الوقتفقدان الوعي 3 مرات
65601	قتال الشاموس	صيد 13 من الشاموس	انتهاء الوقتفقدان الوعي 3 مرات
65602	لا مثيل له	صيد 3 من التسيتسي-يا-كو	انتهاء الوقتفقدان الوعي 3 مرات
65603	اتحاد محبي البيض	صيد كولو-يا-كو	انتهاء الوقتفقدان الوعي 3 مرات
65604	الإمساك بالديدان الضخمة	تسليم 10 من الديدان الضخمة	انتهاء الوقتفقدان الوعي 3 مرات
65605	قتال ثلاثي المخاطر	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
65606	مهمة بسيطة	تسليم 10 من ذواقة فطر الروح	انتهاء الوقتفقدان الوعي 3 مرات
65607	تتبع التسليم	قم بتسليم 10 من بيريل الأزرق	انتهاء الوقتفقدان الوعي 3 مرات
66101	هزيمة الطغاة	صيد 2 من جاغراس العظيم	انتهاء الوقتفقدان الوعي 3 مرات
66102	يا-كو مع هذا؟	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66103	لحم على العظْم	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66104	كيرين، الأسطورة	ذبح 2 من كيرين	انتهاء الوقتفقدان الوعي 3 مرات
66105	عصبة السم	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66106	لقاء مع الشرهين	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66601	بلوز غريين العميقة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66602	بوليرو الهياكل الشرسة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66603	فالس المرجانيّة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66604	شدة الروائح	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66605	مخبأ ميجا مان ورول	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66606	هكذا تبدأ كل الثورات	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66607	الثلج وزهور الكرز	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66608	الأنف بالعين	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66609	لا مستقبل للمحتلين	صيد بازيلغيس	انتهاء الوقتفقدان الوعي 3 مرات
66610	سارق العرش	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66801	اقتناص الجوائز	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66802	يومئ سيد العالم السفلي	تسليم 20 من الفاكهة السفلية	انتهاء الوقتفقدان الوعي 3 مرات
66803	مجموعة من البائسين	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66804	حلوى الصحراء	تسليم 20 من الفاكهة الصلبة	انتهاء الوقتفقدان الوعي 3 مرات
66805	مصدر إزعاج جديد في المنطقة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66806	المهرجان الملون	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66807	إنهاك الصياد	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66808	نيران في البحر والسماء	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66809	تجربة طموحة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66810	مبتل ومرتجف	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66811	الوحشان المشتعلان	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66812	انطلاقة الصحراء	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66813	في أعماق الغابة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66814	خدم الوادي	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66815	الملوك الثلاثة	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66816	أجواء الشتاء	ذبح كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66817	سبب الجوع الشديد	صيد ديفيلجو الهمجي	انتهاء الوقتفقدان الوعي 3 مرات
66818	صياح القمر المضيء	صيد زينغر	انتهاء الوقتفقدان الوعي 3 مرات
66819	أنا نقي، أنا الصوت	صيد إيان غاروغا	انتهاء الوقتفقدان الوعي 3 مرات
66820	زئير يشق السماء	صيد تغريكس غاشم	انتهاء الوقتفقدان الوعي 3 مرات
66821	رمح فضي	صيد راذالوس فضي	انتهاء الوقتفقدان الوعي 3 مرات
66822	القمر ملكة قاسية	صيد راثيان ذهبية	انتهاء الوقتفقدان الوعي 3 مرات
66824	مهوش ومنهمك ومبهور	صيد راجانغ	انتهاء الوقتفقدان الوعي 3 مرات
66825	الندوب تروي القصة بأكملها	اصطياد إيان غاروغا ذي الندبات	انتهاء الوقتفقدان الوعي 3 مرات
66826	غناء في الغابة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66827	موسيقى في الأنقاض	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66828	تناغم المرجان	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66829	المنطقة المتعفنة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66830	مخبأ صاخب	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66831	أغنية نطاق الصقيع	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66832	عذاب هارب	صيد زينغر جهنمي	انتهاء الوقتفقدان الوعي 3 مرات
66834	عندما يلتقي السريع والهادر	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
66835	هبوط الرعد الغاضب	صيد زينغر	انتهاء الوقتفقدان الوعي 3 مرات
66836	نشيد الدمار	ذبح نيرغي المخرّب	انتهاء الوقتفقدان الوعي 3 مرات
67101	أراضي الاختبار	صيد أنجاناث	انتهاء الوقتفقدان الوعي 3 مرات
67102	دروس البرية	ذبح 8 من البارنوس	انتهاء الوقتفقدان الوعي 3 مرات
67103	الهجوم الضاري	صيد 2 من الأودوغارون	انتهاء الوقتفقدان الوعي 3 مرات
67105	USJ: هدية النجم الذهبي	صيد 3 من جاغراس العظيم	انتهاء الوقتفقدان الوعي 3 مرات
67106	USJ: هدية النجم الذهبي	صيد 3 من جاغراس العظيم	انتهاء الوقتفقدان الوعي 3 مرات
67603	نجوم USJ لازوردية متّقدة!	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
67604	نجوم USJ لازوردية متّقدة!	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
67605	رمز: أحمر	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
67606	زائر من إيروزيا (شديد)	يجب ذبح بهيموث	انتهاء الوقتفقدان الوعي 3 مرات
67607	قلب النورا	صيد وحشي ديفيلجو	انتهاء الوقتفقدان الوعي 3 مرات
67608	ه.خ.ش: الهدوء والخطورة والشراسة	صيد كل الوحوش المستهدفة	انتهاء الوقتفقدان الوعي 3 مرات
67610	‮عقد: طيف الغابة	ذبح وحش ليشين قديم	انتهاء الوقتفقدان الوعي 3 مرات
67801	RE: عودة السلاح البيولوجي	ذبح فال هازاك الستار الأسود	انتهاء الوقتفقدان الوعي 3 مرات
