Quest ID	Quest Name	Quest Target	Fail Condition
01562	El banquete del tirano	Caza un Deviljho Salvaje	Se te acaba el tiempoTe has desmayado tres veces
01571	Impacto de rayos	Abate a un Kirin	Se te acaba el tiempoTe has desmayado tres veces
01572	Recuerdos del dios marino	Abate a un Namielle	Se te acaba el tiempoTe has desmayado tres veces
01581	Vida después de la muerte	Abate a un Vaal Hazak Espóreo	Se te acaba el tiempoTe has desmayado tres veces
01591	Las alas del viento	Abate a un Kushala Daora	Se te acaba el tiempoTe has desmayado tres veces
01592	La marca del sol	Abate a un Teostra	Se te acaba el tiempoTe has desmayado tres veces
01593	Le hierve la sangre	Caza un Bazelgeuse Magma	Se te acaba el tiempoTe has desmayado tres veces
01594	El hogar ideal: plata	Captura un Bazelgeuse Magma	Se te acaba el tiempoTe has desmayado tres vecesEl Bazelgeuse Magma ha muerto
01601	A los guiados, un himno	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
01602	Himno guía	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
01603	Duerme ahora en el fuego	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
01604	Un golpe contundente	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
01605	Hasta el final contigo	Abate a un Nergigante Regio	Se te acaba el tiempoTe has desmayado tres veces
01606	El regreso del loco	Caza un Yian Garuga	Se te acaba el tiempoTe has desmayado tres veces
01631	Aquí mandamos nosotros	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
01632	Arena especial: Zinogre RM	Caza un Zinogre	Se te acaba el tiempoTe has desmayado tres veces
01633	Arena especial: Yian Garuga RM	Caza un Yian Garuga	Se te acaba el tiempoTe has desmayado tres veces
01634	Arena especial: Tigrex Pardo RM	Caza un Tigrex Pardo	Se te acaba el tiempoTe has desmayado tres veces
01635	Arena especial: Rathian Dorada RM	Caza una Rathian Dorada	Se te acaba el tiempoTe has desmayado tres veces
01636	Arena especial: Rathalos Plateado RM	Caza un Rathalos Plateado	Se te acaba el tiempoTe has desmayado tres veces
01641	Me piro, vampiro	Abate a un Shara Ishvalda	Se te acaba el tiempoTe has desmayado tres veces
01642	Himno del sol y la luna	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
01651	La tormenta de lo inesperado	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
01661	Una noche calurosa en el yermo	Abate a una Lunastra	Se te acaba el tiempoTe has desmayado tres veces
01671	Auge divino	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
01691	En el palacio de llamas	Abate a una Lunastra	Se te acaba el tiempoTe has desmayado tres veces
01692	Cazador legendario del Nuevo Mundo	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
03001	Misión de la Arena 02	Abate un Kulu-Ya-Ku	Se te acaba el tiempoTe has desmayado nueve veces
03002	Misión de la Arena 03	Abate una Rathian	Se te acaba el tiempoTe has desmayado nueve veces
03031	Misión de la Arena 04	Abate un Tzitzi-Ya-Ku	Se te acaba el tiempoTe has desmayado nueve veces
03032	Misión de la Arena 05	Abate un Barroth	Se te acaba el tiempoTe has desmayado nueve veces
03033	Misión de la Arena 06	Abate un Dodogama	Se te acaba el tiempoTe has desmayado nueve veces
03034	Misión de la Arena 07	Abate un Rathalos Celeste	Se te acaba el tiempoTe has desmayado nueve veces
03051	Misión de la Arena 08	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
03052	Misión de la Arena 09	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
03071	Misión de maestro de la Arena 02	Abate a un Paolumu Somnus	Se te acaba el tiempoTe has desmayado nueve veces
03072	Misión de maestro de la Arena 03	Abate a un Nargacuga	Se te acaba el tiempoTe has desmayado nueve veces
03073	Misión de maestro de la Arena 04	Abate a un Glavenus Acídico	Se te acaba el tiempoTe has desmayado nueve veces
03074	Misión de maestro de la Arena 05	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
03091	Misión de maestro de la Arena 06	Abate a un Zinogre	Se te acaba el tiempoTe has desmayado nueve veces
03092	Misión de maestro de la Arena 07	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
03101	Misión de la Arena 01	Abate un Pukei-Pukei	Se te acaba el tiempoTe has desmayado nueve veces
03171	Misión de maestro de la Arena 01	Abate a un Banbaro	Se te acaba el tiempoTe has desmayado nueve veces
05003	Trovadores en apuros	Caza 2 Tzitzi-Ya-Ku	Se te acaba el tiempoTe has desmayado tres veces
0	Invalid Message	Invalid Message	Invalid Message
30000	Unavailable	Unavailable	Unavailable
30001	Unavailable	Unavailable	Unavailable
30002	Unavailable	Unavailable	Unavailable
30003	Unavailable	Unavailable	Unavailable
30004	Unavailable	Unavailable	Unavailable
30005	Unavailable	Unavailable	Unavailable
30006	Unavailable	Unavailable	Unavailable
30007	Unavailable	Unavailable	Unavailable
30008	Unavailable	Unavailable	Unavailable
30009	Unavailable	Unavailable	Unavailable
50601	Visitante de otro mundo	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
50701	El rey de la cadena alimenticia	Caza un Deviljho	Se te acaba el tiempoTe has desmayado tres veces
50702	Invalid Message	Invalid Message	Invalid Message
50751	Menú del día: cazador a la brasa	Caza un Deviljho	Se te acaba el tiempoTe has desmayado tres veces
50801	El sol abrasador	Abate a Teostra	Se te acaba el tiempoTe has desmayado tres veces
50802	Arena de Pandora	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
50803	Sin rendirse, sin piedad	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
50831	Unavailable	Unavailable	Unavailable
50861	Monarquía infernal	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
50891	Prominencia azul	Abate a Lunastra	Se te acaba el tiempoTe has desmayado tres veces
50892	Prominencia azul	Abate a la Lunastra	Se te acaba el tiempoTe has desmayado tres veces
50901	Banquete en el salón de tierra	Repele a Kulve Taroth	Se te acaba el tiempoTe has desmayado tres veces
50902	La furia de El Dorado	Repele a Kulve Taroth	Se te acaba el tiempoTe has desmayado tres veces
50905	La bestia legendaria	Completa el encargo	Se te acaba el tiempoTe has desmayado nueve veces
50906	Contraataque a la bestia	Abate al Bégimo	Se te acaba el tiempoTe has desmayado tres veces
50910	Contrato: misterio en el Bosque Primigenio	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
50991	Un visitante de Eorzea	Abate al Bégimo	Se te acaba el tiempoTe has desmayado tres veces
50992	Invalid Message	Invalid Message	Invalid Message
51601	Revela tu aspecto, destructor	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
51602	Orgullo inquebrantable	Abate a un Kirin	Se te acaba el tiempoTe has desmayado tres veces
51603	Al otro lado del camino perdido	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
51604	Punto sin retorno	Completa el encargo	Se te acaba el tiempoTe has desmayado tres veces
51605	El dragón rojo	Abate a Safi'jiiva	Se te acaba el tiempoTe has desmayado tres veces
51606	Mi rabia es para todos	Abate a un Brachydios Colérico	Se te acaba el tiempoTe has desmayado tres veces
51607	La furia permanece	Caza un Rajang Rabioso	Se te acaba el tiempoTe has desmayado tres veces
51611	Crepúsculo negro flameante	Abate a un Alatreon	Se te acaba el tiempoTe has desmayado tres veces
51612	El dragón negro	Abate a Fatalis	Se te acaba el tiempoTe has desmayado cinco veces
51613	El triunfo del amanecer	Abate a un Alatreon	Se te acaba el tiempoTe has desmayado tres veces
51621	Arena especial: Zinogre Estigio RM	Caza un Zinogre Estigio	Se te acaba el tiempoTe has desmayado tres veces
51622	Clamor en tiempos de cólera	Abate a un Brachydios Colérico	Se te acaba el tiempoTe has desmayado tres veces
51623	Para esta rabia no hay vacuna	Caza un Rajang Rabioso	Se te acaba el tiempoTe has desmayado tres veces
51624	Unavailable	Unavailable	Unavailable
51625	Unavailable	Unavailable	Unavailable
61101	En pie al alba	Abate 12 Kestodon	Se te acaba el tiempoTe has desmayado tres veces
61103	Donde se encuentran sol y luna	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61104	Buscabroncas del bosque	Cada 2 Anjanath	Se te acaba el tiempoTe has desmayado tres veces
61105	El sueño de todo cazador	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61601	Caos a medianoche	Abate 10 Gastodon	Se te acaba el tiempoTe has desmayado tres veces
61603	Un dos de reinas	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61604	Un rey no teme a nada	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61605	Da tocino al musgorrino	Abate a 5 musgorrinos	Se te acaba el tiempoTe has desmayado nueve veces
61606	El mayor de los Gran Jagras	Caza un Gran Jagras	Se te acaba el tiempoTe has desmayado tres veces
61607	¡Se llama Lavasioth!	Caza un Lavasioth	Se te acaba el tiempoTe has desmayado tres veces
61801	Al saco con el macaco	Entrega 6 macacos termargénteos	Se te acaba el tiempoTe has desmayado tres veces
61802	El sueño de todo cazador III	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61803	El sueño de todo cazador II	Captura un Pukei-Pukei Coralino	Se te acaba el tiempoTe has desmayado tres vecesEl Pukei-Pukei Coralino ha muerto
61805	Labores lanudas	Entrega 8 pingüinos lanudos	Se te acaba el tiempoTe has desmayado tres veces
61806	Minerales a raudales	Caza un Brachydios	Se te acaba el tiempoTe has desmayado tres veces
61807	Una entrada escalofriante	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61808	Menudo mono mazado	Caza 2 Rajang	Se te acaba el tiempoTe has desmayado tres veces
61809	Canción de cuna a lo Paolumu	Caza un Paolumu Somnus	Se te acaba el tiempoTe has desmayado nueve veces
61811	Fría flora	Entrega 10 flores de hielo	Se te acaba el tiempoTe has desmayado tres veces
61812	Toda la carne en el asador	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61813	50 sombras de blanco	Caza un Barioth	Se te acaba el tiempoTe has desmayado tres veces
61814	Mal rayo les parta	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
61815	Disparando al aire	Entrega 5 milobátidos volantes	Se te acaba el tiempoTe has desmayado tres veces
61816	¡Ca-vaya cuchillo voy a hacer!	Entrega 2 caballas cuchillo reales	Se te acaba el tiempoTe has desmayado tres veces
62502	Cortina silenciosa y mortal	Abate a Vaal Hazak	Se te acaba el tiempoTe has desmayado tres veces
62503	El susurro de una blanca crin	Abate al Kirin	Se te acaba el tiempoTe has desmayado tres veces
62504	Aspirante al sol	Abate a Teostra	Se te acaba el tiempoTe has desmayado tres veces
62505	El ojo de la tormenta	Abate a Kushala Daora	Se te acaba el tiempoTe has desmayado tres veces
62506	El llanto de los destructores	Abate a Nergigante	Se te acaba el tiempoTe has desmayado tres veces
62511	Pasión roja hecha polvo azul	Abate a la Lunastra	Se te acaba el tiempoTe has desmayado tres veces
62515	Repartiendo pepinazos	Caza un Deviljho	Se te acaba el tiempoTe has desmayado tres veces
62606	Atardecer eterno	Repele a Zorah Magdaros	Se te acaba el tiempoTe has desmayado tres vecesNo has repelido a Zorah Magdaros
62607	Como polilla hacia la luz	Abate a Xeno'jiiva	Se te acaba el tiempoTe has desmayado tres veces
62608	Observando el alba	Repele a Zorah Magdaros	Se te acaba el tiempoTe has desmayado tres vecesNo has repelido a Zorah Magdaros
62609	Guardián del ultramundo	Abate a Xeno'jiiva	Se te acaba el tiempoTe has desmayado tres veces
62801	Suena una marcha fúnebre	Abate a un Shara Ishvalda	Se te acaba el tiempoTe has desmayado tres veces
63001	Misión desafío 1: principiante	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63002	Misión desafío 2: principiante	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63003	¡Infestación Vespoid!	Abate a 30 Vespoid	Se te acaba el tiempoTe has desmayado nueve veces
63004	Un camino largo y enfangado	Abate un Barroth	Se te acaba el tiempoTe has desmayado nueve veces
63005	¡Desafío para principiantes de USJ!	Abate un Kulu-Ya-Ku	Se te acaba el tiempoTe has desmayado nueve veces
63006	¡Desafío para expertos de USJ!	Abate una Rathian	Se te acaba el tiempoTe has desmayado nueve veces
63007	¡Desafío para principiantes de USJ!	Abate un Tzitzi-Ya-Ku	Se te acaba el tiempoTe has desmayado nueve veces
63008	¡Desafío para expertos de USJ!	Abate un Rathalos	Se te acaba el tiempoTe has desmayado nueve veces
63009	Un camino largo y enfangado	Abate un Barroth	Se te acaba el tiempoTe has desmayado nueve veces
63031	Misión desafío 1: intermedio	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63032	Misión desafío 2: intermedio	Abate 2 Odogaron	Se te acaba el tiempoTe has desmayado nueve veces
63033	¡Crisis Gajalaka!	Vence a 10 Gajalaka	Se te acaba el tiempoTe has desmayado nueve veces
63034	El despertar del Satsui No Hado I	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63035	El despertar del Satsui No Hado II	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63036	El despertar del Satsui No Hado III	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63037	Emperatriz en flor I	Abate a la Rathian Rosa	Se te acaba el tiempoTe has desmayado nueve veces
63038	Emperatriz en flor II	Abate a la Rathian Rosa	Se te acaba el tiempoTe has desmayado nueve veces
63039	Emperatriz en flor III	Abate a la Rathian Rosa	Se te acaba el tiempoTe has desmayado nueve veces
63051	Misión desafío 1: experto	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63052	Misión desafío 2: experto	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63071	Misión desafío 1: RM intermedio	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63072	Misión desafío 2: RM intermedio	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63073	Misión desafío 1: RM experto	Abate un Yian Garuga	Se te acaba el tiempoTe has desmayado nueve veces
63074	Misión desafío 2: RM experto	Abate un Deviljho Salvaje	Se te acaba el tiempoTe has desmayado nueve veces
63101	Evento: batida de Nergigante 1	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63102	Evento: batida de Nergigante 2	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63103	Evento: batida de Nergigante 3	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63104	Evento: batida viento y colmillos 1	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63105	Evento: batida viento y colmillos 2	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63106	Evento: batida viento y colmillos 3	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63107	Evento: batida de Nergigante 4	Abate a Nergigante	Se te acaba el tiempoTe has desmayado nueve veces
63108	Evento: batida de Deviljho	Abate a un Deviljho	Se te acaba el tiempoTe has desmayado nueve veces
63109	Por encima de todos	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63110	Acechando en el bosque	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63130	En la ley y en la guerra	Abate un Bazelgeuse	Se te acaba el tiempoTe has desmayado nueve veces
63131	La caza de la emperatriz azul	Abate una Lunastra	Se te acaba el tiempoTe has desmayado nueve veces
63142	Despedida helada	Abate a Velkhana	Se te acaba el tiempoTe has desmayado nueve veces
63143	Portador de la corona de Iceborne	Abate a un Velkhana	Se te acaba el tiempoTe has desmayado nueve veces
63144	El verdadero tirano	Abate a un Tigrex	Se te acaba el tiempoTe has desmayado nueve veces
63145	Una estrella que nunca se apaga	Abate a un Namielle	Se te acaba el tiempoTe has desmayado nueve veces
63146	Apuntando a la luz	Abate a un Namielle	Se te acaba el tiempoTe has desmayado nueve veces
63147	¡Me ha mirado mal!	Abate a un Yian Garuga Naevus	Se te acaba el tiempoTe has desmayado nueve veces
63149	Técnica y potencia	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado nueve veces
63150	Despedida helada	Abate a Velkhana	Se te acaba el tiempoTe has desmayado nueve veces
64101	Lucha territorial en el yermo	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
64601	Deja hecho un flan al Uragaan	Caza 2 Uragaan	Se te acaba el tiempoTe has desmayado tres veces
64801	Batalla de globos	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
64802	El típico brasas	Caza un Bazelgeuse Magma	Se te acaba el tiempoTe has desmayado tres veces
65601	Cosiendo a los Shamos	Caza 13 Shamos	Se te acaba el tiempoTe has desmayado tres veces
65602	Veamos la luz	Caza 3 Tzitzi-Ya-Ku	Se te acaba el tiempoTe has desmayado tres veces
65603	¡Amantes de los huevos, uníos!	Caza un Kulu-Ya-Ku	Se te acaba el tiempoTe has desmayado tres veces
65604	Agárrame a esas gorgasias	Entrega 10 gorgasias	Se te acaba el tiempoTe has desmayado tres veces
65605	Trío desafío	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
65606	Un trabajo fácil	Entrega 10 sombreros de seta gourmet	Se te acaba el tiempoTe has desmayado tres veces
65607	Seguimiento de la entrega	Entrega 10 berilios azules	Se te acaba el tiempoTe has desmayado tres veces
65801	Doble dolor Dodogama	Caza 2 Dodogama	Se te acaba el tiempoTe has desmayado tres veces
66101	El doble de voraz	Caza 2 Gran Jagras	Se te acaba el tiempoTe has desmayado tres veces
66102	Cazadores cazados	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66103	Procesado de residuos	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66104	Este Kirin me supera	Abate 2 Kirin	Se te acaba el tiempoTe has desmayado tres veces
66105	Venenoso o no, ¿qué será?	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66106	Un saludo a los glotones	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66601	Jaleo en el bosque	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66602	Bronca en el yermo	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66603	Trifulca en el coral	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66604	Sinfonía de efluvios	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66605	Descanso del Rock n' Roll	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66606	Así empieza una revuelta	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66607	Nieve y cerezos	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66608	Ojo por nariz	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66609	No hay perdón para los usurpadores	Caza al Bazelgeuse	Se te acaba el tiempoTe has desmayado tres veces
66610	Destronamiento	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66801	Con la no comida sí se juega	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66802	Vicio subterráneo	Entrega 20 frutos subterráneos	Se te acaba el tiempoTe has desmayado tres veces
66803	Banbaro en el banbarro	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66804	Comida a domicilio	Entrega 20 duríperos	Se te acaba el tiempoTe has desmayado tres veces
66805	El nuevo buscabroncas	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66806	Feria de colores	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66807	Cazador machacador	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66808	Cielo y mar en llamas	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66809	Curiosidad explosiva	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66810	Empapada y tiritando	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66811	Soñando con un par	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66812	Travesía por el desierto	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66813	En las profundidades del bosque	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66814	Ni uno ni el otro	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66815	Las tres maravillas	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66816	La calma antes de la tormenta	Abate a todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66817	Un hambre insaciable	Caza un Deviljho Salvaje	Se te acaba el tiempoTe has desmayado tres veces
66818	Aullido de luna	Caza un Zinogre	Se te acaba el tiempoTe has desmayado tres veces
66819	El sonido del silencio	Caza un Yian Garuga	Se te acaba el tiempoTe has desmayado tres veces
66820	Un rugido hace temblar al mundo	Caza un Tigrex Pardo	Se te acaba el tiempoTe has desmayado tres veces
66821	Vistazo de plata	Caza un Rathalos Plateado	Se te acaba el tiempoTe has desmayado tres veces
66822	La luna es una reina cruel	Caza una Rathian Dorada	Se te acaba el tiempoTe has desmayado tres veces
66823	A los masacrados, con amor	Abate a un Nergigante Regio	Se te acaba el tiempoTe has desmayado tres veces
66824	Abtruso, conturbado y azacaneado	Caza a un Rajang	Se te acaba el tiempoTe has desmayado tres veces
66825	Esas cicatrices han visto mucho	Caza un Yian Garuga Naevus	Se te acaba el tiempoTe has desmayado tres veces
66826	Cantando en el bosque	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66827	Heavy Metal en el yermo	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66828	Sinfonía en el coral	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66829	Bolero en el valle	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66830	Rock en el lecho	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66831	Balada en el arroyo	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66832	Lobo infernal	Caza un Zinogre Estigio	Se te acaba el tiempoTe has desmayado tres veces
66833	Fiebre del oro eterna	Abate a Kulve Taroth	Se te acaba el tiempoTe has desmayado tres veces
66834	El veloz choca con el rugido	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66835	Desciende la furia del trueno	Caza un Zinogre	Se te acaba el tiempoTe has desmayado tres veces
66836	Oda a la destrucción	Abate a un Nergigante Regio	Se te acaba el tiempoTe has desmayado tres veces
66840	La calma tras la tempestad	Abate a un Kushala Daora	Se te acaba el tiempoTe has desmayado tres veces
66841	Día de ruina	Abate a un Teostra	Se te acaba el tiempoTe has desmayado tres veces
66842	El frío a mí nunca me molestó	Abate a una Lunastra	Se te acaba el tiempoTe has desmayado tres veces
66843	Estrella del anochecer	Abate a un Alatreon	Se te acaba el tiempoTe has desmayado tres veces
66844	Albor de la estrella de la muerte	Abate a un Alatreon	Se te acaba el tiempoTe has desmayado tres veces
66845	Fundido a negro	Abate a Fatalis	Se te acaba el tiempoTe has desmayado tres veces
66846	El último caballero blanco	Caza un Barioth Cynodon	Se te acaba el tiempoTe has desmayado tres veces
66847	Lejana marea negra	Abate a un Namielle	Se te acaba el tiempoTe has desmayado tres veces
66850	Allí donde duerme el invierno	Abate a un Velkhana	Se te acaba el tiempoTe has desmayado tres veces
66851	El Nuevo Mundo	Ve a la zona 8	Se te acaba el tiempoTe has desmayado tres veces
66852	A nuestro mundo	Abate a un Rathalos	Se te acaba el tiempoTe has desmayado tres veces
66853	He visto perlas brillar	Entrega 8 perlas de luz	Se te acaba el tiempoTe has desmayado tres veces
66854	Disfraz de cena	Caza una Rathian	Se te acaba el tiempoTe has desmayado tres veces
66855	Ojos que no ven	Caza un Tigrex	Se te acaba el tiempoTe has desmayado tres veces
66856	A grandes orejas, grandes remedios	Caza un Yian Garuga	Se te acaba el tiempoTe has desmayado tres veces
66857	Este mono te pone a tono	Caza un Rajang Rabioso	Se te acaba el tiempoTe has desmayado tres veces
66858	La verdad al desnudo	Abate a un Shara Ishvalda	Se te acaba el tiempoTe has desmayado tres veces
66859	El típico brasas	Caza un Bazelgeuse Magma	Se te acaba el tiempoTe has desmayado tres veces
66860	Desciende la furia del trueno	Caza un Zinogre	Se te acaba el tiempoTe has desmayado tres veces
66861	¡Nadie es miaujor que tú!	Caza un Rajang Rabioso	Se te acaba el tiempoTe has desmayado cinco veces
66862	Gemelos Kadachi	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
66863	Lágrimas del nirvana	Abate a un Vaal Hazak Espóreo	Se te acaba el tiempoTe has desmayado tres veces
66864	Más monos muy mazados	Caza a 2 Rajang Rabiosos	Se te acaba el tiempoTe has desmayado tres veces
66865	Adiós al Zinogre	Caza un Zinogre	Se te acaba el tiempoTe has desmayado tres veces
66866	Nadie la lía parda	Caza un Tigrex Pardo	Se te acaba el tiempoTe has desmayado tres veces
66867	Perro viejo, trucos nuevos	Caza un Barioth Cynodon	Se te acaba el tiempoTe has desmayado tres veces
67101	La prueba	Caza un Anjanath	Se te acaba el tiempoTe has desmayado tres veces
67102	Lecciones de un mundo hostil	Abate 8 Barnos	Se te acaba el tiempoTe has desmayado tres veces
67103	Buen perro, perro malo	Caza 2 Odogaron	Se te acaba el tiempoTe has desmayado tres veces
67105	USJ: un regalo de oro	Caza 3 Gran Jagras	Se te acaba el tiempoTe has desmayado tres veces
67106	USJ: un regalo de oro	Caza 3 Gran Jagras	Se te acaba el tiempoTe has desmayado tres veces
67603	¡Las estrellas celestes de USJ!	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
67604	¡Las estrellas celestes de USJ!	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
67605	Código rojo	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
67606	Un visitante de Eorzea (extremo)	Abate a un Bégimo	Se te acaba el tiempoTe has desmayado tres veces
67607	El corazón de los Nora	Caza 2 Deviljho	Se te acaba el tiempoTe has desmayado tres veces
67608	SMF: silencioso, mortal y feroz	Caza todos los objetivos	Se te acaba el tiempoTe has desmayado tres veces
67610	Contrato: espíritu del bosque	Abate al leshen antiguo	Se te acaba el tiempoTe has desmayado tres veces
67801	RE: Vuelve la amenaza biológica	Abate a un Vaal Hazak Espóreo	Se te acaba el tiempoTe has desmayado tres veces
67802	Hacia las tierras heladas	Caza un Zinogre	Se te acaba el tiempoTe has desmayado tres veces
67803	Superviviente	Caza un Zinogre Estigio	Se te acaba el tiempoTe has desmayado tres veces
67804	Firebreak	Caza un Deviljho Salvaje	Se te acaba el tiempoTe has desmayado tres veces
67806	USJ: sigue brillando siempre	Abate un Velkhana	Se te acaba el tiempoTe has desmayado tres veces
67807	El asesino	Caza un Nargacuga	Se te acaba el tiempoTe has desmayado tres veces
67809	USJ: ballet sobre hielo	Caza un Barioth Cynodon	Se te acaba el tiempoTe has desmayado tres veces
