Quest ID	Quest Name	Quest Target	Fail Condition
01631	Les seigneurs	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
01632	Arène spéciale : Zinogre	Chasser un Zinogre	Temps imparti écouléS'évanouir 3 fois
01633	Arène spéciale : Yian Garuga	Chasser un Yian Garuga	Temps imparti écouléS'évanouir 3 fois
01634	Arène spéciale : Tigrex berserk	Chasser un Tigrex berserk	Temps imparti écouléS'évanouir 3 fois
01635	Arène spéciale : Rathian d'or	Chasser une Rathian d'or	Temps imparti écouléS'évanouir 3 fois
01636	Arène spéciale : Rathalos d'argent	Chasser un Rathalos d'argent	Temps imparti écouléS'évanouir 3 fois
01641	Lointaine Lorelei	Tuer un Shara Ishvalda	Temps imparti écouléS'évanouir 3 fois
01642	L'hymne à la lune et au soleil	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
01651	Une tempête dans un verre d'eau	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
01661	Chaude nuit dans le désert	Tuer une Lunastra	Temps imparti écouléS'évanouir 3 fois
01671	Afflux divin	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
01691	Dans le palais des flammes	Tuer une Lunastra	Temps imparti écouléS'évanouir 3 fois
01692	Maître chasseur du Nouveau Monde	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
03001	Quête Arène 02	Tuer un Kulu-Ya-Ku	Temps imparti écouléS'évanouir 9 fois
03002	Quête Arène 03	Tuer une Rathian	Temps imparti écouléS'évanouir 9 fois
03031	Quête Arène 04	Tuer un Tzitzi-Ya-Ku	Temps imparti écouléS'évanouir 9 fois
03032	Quête Arène 05	Tuer un Barroth	Temps imparti écouléS'évanouir 9 fois
03033	Quête Arène 06	Tuer un Dodogama	Temps imparti écouléS'évanouir 9 fois
03034	Quête Arène 07	Tuer un Rathalos azur	Temps imparti écouléS'évanouir 9 fois
03051	Quête Arène 08	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
03052	Quête Arène 09	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
03071	Quête Arène 02 - Rang Maître	Tuer un Paolumu belladone	Temps imparti écouléS'évanouir 9 fois
03072	Quête Arène 03 - Rang Maître	Tuer un Nargacuga	Temps imparti écouléS'évanouir 9 fois
03073	Quête Arène 04 - Rang Maître	Tuer un Glavenus acide	Temps imparti écouléS'évanouir 9 fois
03074	Quête Arène 05 - Rang Maître	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
03091	Quête Arène 06 - Rang Maître	Tuer un Zinogre	Temps imparti écouléS'évanouir 9 fois
03092	Quête Arène 07 - Rang Maître	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
03101	Quête Arène 01	Tuer un Pukei-Pukei	Temps imparti écouléS'évanouir 9 fois
03171	Quête Arène 01 - Rang Maître	Tuer un Banbaro	Temps imparti écouléS'évanouir 9 fois
05003	Minoustrels en détresse	Chasser 2 Tzitzi-Ya-Ku	Temps imparti écouléS'évanouir 3 fois
0	Invalid Message	Invalid Message	Invalid Message
30000	Unavailable	Unavailable	Unavailable
30001	Unavailable	Unavailable	Unavailable
30002	Unavailable	Unavailable	Unavailable
30003	Unavailable	Unavailable	Unavailable
30004	Unavailable	Unavailable	Unavailable
30005	Unavailable	Unavailable	Unavailable
30006	Unavailable	Unavailable	Unavailable
30007	Unavailable	Unavailable	Unavailable
30008	Unavailable	Unavailable	Unavailable
30009	Unavailable	Unavailable	Unavailable
50601	Visiteur d'un autre monde	Compléter la mission	Temps imparti écouléS'évanouir 3 fois
50701	Le tyran de la chaîne alimentaire	Chasser un Deviljho	Temps imparti écouléS'évanouir 3 fois
50702	Invalid Message	Invalid Message	Invalid Message
50751	Plat du jour : Brochette de chasseur	Chasser un Deviljho	Temps imparti écouléS'évanouir 3 fois
50801	Soleil de feu	Tuer le Teostra	Temps imparti écouléS'évanouir 3 fois
50802	L'Arène de Pandore	Compléter la mission	Temps imparti écouléS'évanouir 3 fois
50803	Absolutum dominium	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
50831	Unavailable	Unavailable	Unavailable
50861	Monarchie infernale	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
50891	Souveraine bleue	Tuer la Lunastra	Temps imparti écouléS'évanouir 3 fois
50892	Souveraine bleue	Tuer la Lunastra	Temps imparti écouléS'évanouir 3 fois
50901	Banquet de la Déesse mère	Repousser la Kulve Taroth	Temps imparti écouléS'évanouir 3 fois
50902	La colère d'El Dorado	Repousser la Kulve Taroth	Temps imparti écouléS'évanouir 3 fois
50905	La bête légendaire	Compléter la mission	Temps imparti écouléS'évanouir 9 fois
50906	Défi : contre-traque	Tuer le Béhémoth	Temps imparti écouléS'évanouir 3 fois
50910	Contrat : Imbroglio dans la Forêt ancienne	Compléter la Mission Spéciale	Temps imparti écouléS'évanouir 3 fois
50991	Le visiteur d'Éorzéa	Tuer le Béhémoth	Temps imparti écouléS'évanouir 3 fois
50992	Invalid Message	Invalid Message	Invalid Message
51601	Montre ton visage, Destructeur	Compléter la mission	Temps imparti écouléS'évanouir 3 fois
51602	On achève bien les chevaux	Tuer un Kirin	Temps imparti écouléS'évanouir 3 fois
51603	Sortir des sentiers battus	Compléter la mission	Temps imparti écouléS'évanouir 3 fois
51604	Point de non-retour	Compléter la mission	Temps imparti écouléS'évanouir 3 fois
51605	Le Dragon rouge	Tuer le Safi'jiiva	Temps imparti écouléS'évanouir 3 fois
51606	Qui sème le vent récolte la tempête	Tuer un Brachydios tempête	Temps imparti écouléS'évanouir 3 fois
51607	De l’orage dans l’air	Chasser un Rajang orage	Temps imparti écouléS'évanouir 3 fois
51611	Unavailable	Unavailable	Unavailable
51612	Unavailable	Unavailable	Unavailable
51621	Arène spéciale : Zinogre stygien	Chasser un Zinogre stygien	Temps imparti écouléS'évanouir 3 fois
51622	Cœur blessé	Tuer un Brachydios tempête	Temps imparti écouléS'évanouir 3 fois
51623	Tout ce qui brille n'est pas d'or	Chasser un Rajang orage	Temps imparti écouléS'évanouir 3 fois
51624	Unavailable	Unavailable	Unavailable
51625	Unavailable	Unavailable	Unavailable
61101	Réveil à l'aube	Tuer 12 Kestodon	Temps imparti écouléS'évanouir 3 fois
61103	Soleil et lune	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
61104	Zizanie dans la forêt	Chasser 2 Anjanath	Temps imparti écouléS'évanouir 3 fois
61105	Le rêve de tous les chasseurs	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
61601	Chaos de minuit	Tuer 10 Gastodon	Temps imparti écouléS'évanouir 3 fois
61603	Tracas royal	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
61604	Le roi sans peur	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
61605	La Saint Cochon	Tuer 5 Mosswine	Temps imparti écouléS'évanouir 9 fois
61606	Le plus grand des Jagras	Chasser un Grand Jagras	Temps imparti écouléS'évanouir 3 fois
61607	Mon nom est Lavasioth !	Chasser un Lavasioth	Temps imparti écouléS'évanouir 3 fois
61801	L'argent n'a pas d'odeur	Livrer 6 singes d'argent	Temps imparti écouléS'évanouir 3 fois
61802	Le rêve de tous les chasseurs III	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
61803	Le rêve de tous les chasseurs II	Capturer un Pukei-Pukei corail	Temps imparti écouléS'évanouir 3 foisPukei-Pukei corail tué
61805	S'y prendre comme un manchot	Livrer 8 manchots fourre-tout	Temps imparti écouléS'évanouir 3 fois
61806	Une bonne pioche	Chasser un Brachydios	Temps imparti écouléS'évanouir 3 fois
61807	Le froid et la frayeur	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
61808	La folie des muscles	Chasser 2 Rajang	Temps imparti écouléS'évanouir 3 fois
61809	Berceuse Paolumu	Chasser un Paolumu belladone	Temps imparti écouléS'évanouir 9 fois
61811	Fleur de neige	Livrer 10 fleurs de glace	Temps imparti écouléS'évanouir 3 fois
61812	C'est du tout cuit !	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
61813	Cinquante nuances de blanc	Chasser un Barioth	Temps imparti écouléS'évanouir 3 fois
61814	L'éclair et la foudre	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
62502	L'ombre silencieuse de la mort	Tuer le Vaal Hazak	Temps imparti écouléS'évanouir 3 fois
62503	Crinière blanche	Tuer le Kirin	Temps imparti écouléS'évanouir 3 fois
62504	Le dédain du soleil	Tuer le Teostra	Temps imparti écouléS'évanouir 3 fois
62505	L'œil du cyclone	Tuer le Kushala Daora	Temps imparti écouléS'évanouir 3 fois
62506	Le héraut de la destruction	Tuer le Nergigante	Temps imparti écouléS'évanouir 3 fois
62511	Passion bleue et volupté rouge	Tuer la Lunastra	Temps imparti écouléS'évanouir 3 fois
62515	Un souvenir impérissable	Chasser un Deviljho	Temps imparti écouléS'évanouir 3 fois
62606	Crépuscule éternel	Guider le Zorah Magdaros	Temps imparti écouléS'évanouir 3 foisZorah Magdaros non guidé
62607	Comme un papillon vers une flamme	Tuer le Xeno'jiiva	Temps imparti écouléS'évanouir 3 fois
62608	Regard sur l'aube	Guider le Zorah Magdaros	Temps imparti écouléS'évanouir 3 foisZorah Magdaros non guidé
62609	Gardien d'Outre-tombe	Abattre le Xeno'jiiva	Temps imparti écouléS'évanouir 3 fois
63001	Quête Défi 1 : Débutant	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63002	Quête Défi 2 : Débutant	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63003	Infestation de Vespoid !	Tuer 30 Vespoid	Temps imparti écouléS'évanouir 9 fois
63004	De boue, le poing levé	Tuer un Barroth	Temps imparti écouléS'évanouir 9 fois
63005	Défi USJ : Débutant	Tuer un Kulu-Ya-Ku	Temps imparti écouléS'évanouir 9 fois
63006	Défi USJ : Expert	Tuer une Rathian	Temps imparti écouléS'évanouir 9 fois
63007	Défi USJ : Débutant	Tuer un Tzitzi-Ya-Ku	Temps imparti écouléS'évanouir 9 fois
63008	Défi USJ : Expert	Tuer un Rathalos	Temps imparti écouléS'évanouir 9 fois
63009	De boue, le poing levé	Tuer un Barroth	Temps imparti écouléS'évanouir 9 fois
63031	Quête Défi 1 : Intermédiaire	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63032	Quête Défi 2 : Intermédiaire	Tuer 2 Odogaron	Temps imparti écouléS'évanouir 9 fois
63033	Gajalaka à gogo	Vaincre 10 Gajalaka	Temps imparti écouléS'évanouir 9 fois
63034	Le véritable satsui no hado	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63035	Le véritable satsui no hado II	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63036	Le véritable satsui no hado III	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63037	Impératrice en fleur	Tuer la Rathian sakura	Temps imparti écouléS'évanouir 9 fois
63038	Impératrice en fleur II	Tuer la Rathian sakura	Temps imparti écouléS'évanouir 9 fois
63039	Impératrice en fleur III	Tuer la Rathian sakura	Temps imparti écouléS'évanouir 9 fois
63051	Quête Défi 1 : Expert	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63052	Quête Défi 2 : Expert	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63071	Quête Défi 1 : Intermédiaire (Rang Maître)	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63072	Quête Défi 2 : Intermédiaire (Rang Maître)	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63073	Quête Défi 1 : Expert (Rang Maître)	Tuer un Yian Garuga	Temps imparti écouléS'évanouir 9 fois
63074	Quête Défi 2 : Expert (Rang Maître)	Tuer un Deviljho carnage	Temps imparti écouléS'évanouir 9 fois
63101	Arrêt de mort : Nergigante	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63102	Arrêt de mort : Nergigante 2	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63103	Arrêt de mort : Nergigante 3	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63104	Arrêt de mort : Vent et griffes 1	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63105	Arrêt de mort : Vent et griffes 2	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63106	Arrêt de mort : Vent et griffes 3	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63107	Arrêt de mort : Nergigante 4	Tuer le Nergigante	Temps imparti écouléS'évanouir 9 fois
63108	Arrêt de mort : Deviljho	Tuer un Deviljho	Temps imparti écouléS'évanouir 9 fois
63109	Best of the Best	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63110	Celui qui rôde dans la forêt	Tuer tous les monstres	Temps imparti écouléS'évanouir 9 fois
63130	La loi de la guerre	Tuer un Bazelgeuse	Temps imparti écouléS'évanouir 9 fois
63131	La chasse à l'Impératrice bleue	Tuer une Lunastra	Temps imparti écouléS'évanouir 9 fois
63142	Adieu à la glace	Tuer un Velkhana	Temps imparti écouléS'évanouir 9 fois
64101	Désert en désordre	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
64601	Autant en emporte l'Uragaan	Chasser 2 Uragaan	Temps imparti écouléS'évanouir 3 fois
64801	À fond les ballons !	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
64802	Ménage de printemps	Chasser un bazelgeuse vulcan	Temps imparti écouléS'évanouir 3 fois
65601	Shamos à chamoiser	Chasser 13 Shamos	Temps imparti écouléS'évanouir 3 fois
65602	À l'épreuve des flashs	Chasser 3 Tzitzi-Ya-Ku	Temps imparti écouléS'évanouir 3 fois
65603	Le cercle des amateurs d'œufs	Chasser un Kulu-Ya-Ku	Temps imparti écouléS'évanouir 3 fois
65604	Il n'y a pas à tortiller	Livrer 10 tortilleurs	Temps imparti écouléS'évanouir 3 fois
65605	Menace triple	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
65606	Une tâche aisée	Livrer 10 champignons délicats	Temps imparti écouléS'évanouir 3 fois
65607	Suivi de livraison	Livrer 10 béryls bleus	Temps imparti écouléS'évanouir 3 fois
66101	Gras-double	Chasser 2 Grands Jagras	Temps imparti écouléS'évanouir 3 fois
66102	Ya-Ku... y a quoi ?	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66103	Un autre tas d'os à ronger	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66104	Un Kirin peut en cacher un autre	Tuer 2 Kirin	Temps imparti écouléS'évanouir 3 fois
66105	Poisons volants	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66106	Pas de pitié pour les gloutons	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66601	Blues au vert	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66602	Boléro du désert	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66603	Valse de corail	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66604	Opéra miasmique	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66605	Rock'n'Roll Attitude	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66606	Vive la révolution !	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66607	Neige et fleurs de cerisiers	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66608	La loi du talion	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66609	Pas de pitié pour les imposteurs	Chasser un Bazelgeuse	Temps imparti écouléS'évanouir 3 fois
66610	L'usurpateur	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
66801	Le bon et le mauvais pêcheur	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66802	Le fruit défendu	Livrer 20 fruits souterrains	Temps imparti écouléS'évanouir 3 fois
66803	Adaptation naturelle	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66804	Desserts du désert	Livrer 20 fruits fibreux	Temps imparti écouléS'évanouir 3 fois
66805	Ça va cogner	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66806	Carnaval de couleurs	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66807	Tu parles d'un boulet !	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66808	Dans le feu de l'action	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66809	Une expérience curieuse	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66810	C'est une belle journée	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66811	Gros mais costauds !	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66812	La traversée du désert	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66813	L'arbre qui cache la forêt	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66814	Guerre sans merci	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66815	Le Triumvirat	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
66816	Mélancolie d'hiver	Tuer tous les monstres	Temps imparti écouléS'évanouir 3 fois
66817	L'estomac dans les talons	Chasser un Deviljho carnage	Temps imparti écouléS'évanouir 3 fois
66818	Hurlement au clair de lune	Chasser un Zinogre	Temps imparti écouléS'évanouir 3 fois
66819	Motus et bouche cousue !	Chasser un Yian Garuga	Temps imparti écouléS'évanouir 3 fois
66820	Métal hurlant	Chasser un Tigrex berserk	Temps imparti écouléS'évanouir 3 fois
66821	La couleur de l'argent	Chasser un Rathalos d'argent	Temps imparti écouléS'évanouir 3 fois
66822	La lune est une reine cruelle	Chasser une Rathian d'or	Temps imparti écouléS'évanouir 3 fois
66824	Foudre de guerre	Chasser un Rajang	Temps imparti écouléS'évanouir 3 fois
66825	Pas d'héroïsme sans cicatrices	Chasser un Yian Garuga balafré	Temps imparti écouléS'évanouir 3 fois
66826	Yodel forestier	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66827	Heavy metal dans le désert	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66828	Symphonie corallienne	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66829	Canzone du val	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66830	Rock alternatif à l'ancienne	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66831	Ballade de glace	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66832	Le coup de foudre	Chasser un Zinogre stygien	Temps imparti écouléS'évanouir 3 fois
66834	Vitesse et rugissement	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
66835	La colère du tonnerre	Chasser un Zinogre	Temps imparti écouléS'évanouir 3 fois
66836	Ode à la destruction	Tuer un Nergigante chaos	Temps imparti écouléS'évanouir 3 fois
67101	L'Éclosion	Chasser un Anjanath	Temps imparti écouléS'évanouir 3 fois
67102	Leçon des terres sauvages	Tuer 8 Barnos	Temps imparti écouléS'évanouir 3 fois
67103	Sang pour Sang	Chasser 2 Odogaron	Temps imparti écouléS'évanouir 3 fois
67105	USJ : Traitement de star	Chasser 3 Grands Jagras	Temps imparti écouléS'évanouir 3 fois
67106	USJ : Traitement de star	Chasser 3 Grands Jagras	Temps imparti écouléS'évanouir 3 fois
67603	Les étoiles flamboyantes d'USJ !	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
67604	Les étoiles flamboyantes d'USJ !	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
67605	Code rouge	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
67606	Le visiteur d'Éorzéa (extrême)	Tuer le Béhémoth	Temps imparti écouléS'évanouir 3 fois
67607	Le cœur des Noras	Chasser 2 Deviljho	Temps imparti écouléS'évanouir 3 fois
67608	Silencieux, mortel, et intense	Chasser tous les monstres	Temps imparti écouléS'évanouir 3 fois
67610	Contrat : esprit de la forêt	Tuer le vieux leshen	Temps imparti écouléS'évanouir 3 fois
67801	RE : Retour de l'arme biologique	Tuer un Vaal Hazak fléau	Temps imparti écouléS'évanouir 3 fois
